Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude
95828,364900.0,2,2,1121,6659 SPOERRIWOOD CT,Sacramento,California,61730,1921.6,Sacramento,90500.0,38.48943,-121.39598
68144,685000.0,4,3,5235,1121 S 113TH PLZ,Omaha,Nebraska,25923,1365.5,Douglas,99533.0,41.23473,-96.11909
55418,375000.0,3,2,1454,3059 MCKINLEY ST NE,Minneapolis,Minnesota,31136,1720.3,Hennepin,114487.0,45.0208,-93.24244
67212,225000.0,3,3,2143,8943 W 17TH ST N,Wichita,Kansas,44128,1360.6,Sedgwick,78176.0,37.70247,-97.43658
95828,425000.0,2,1,1320,8448 FLORIN RD,Sacramento,California,61730,1921.6,Sacramento,90500.0,38.48943,-121.39598
80917,545000.0,4,3,2300,2629 E SERENDIPITY CIR,Colorado Springs,Colorado,31614,2174.4,El Paso,83184.0,38.88684,-104.74049
80923,399900.0,3,3,1584,6227 RIVERDALE DR,Colorado Springs,Colorado,32050,1771.6,El Paso,109942.0,38.92673,-104.71433
21212,1195000.0,2,3,3394,12 MEADOW RD,Baltimore,Maryland,34525,2906.8,Baltimore,154547.0,39.3678,-76.61456
64155,324950.0,3,3,1708,1001 NE 115TH ST,Kansas City,Missouri,28091,742.9,Clay,106449.0,39.28031,-94.56801
48221,116600.0,3,2,1864,18230 SAN JUAN DR,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949
94610,2389000.0,4,4,2793,1109 CLARENDON CRES,Oakland,California,32144,5934.4,Alameda,173922.0,37.81229,-122.24048
91607,4995000.0,7,7,5900,11758 LA MAIDA ST,Valley Village,California,30921,4837.6,Los Angeles,109432.0,34.16633,-118.39982
87113,518000.0,4,4,2659,6808 TESORO PL NE,Albuquerque,New Mexico,16879,437.8,Bernalillo,114025.0,35.19249,-106.5708
55417,475000.0,3,2,1948,5524 11TH AVE S,Minneapolis,Minnesota,25610,2238.1,Hennepin,134948.0,44.9059,-93.23534
70116,750000.0,4,3,2407,2028 ROYAL ST # 2032,New Orleans,Louisiana,10901,3321.6,Orleans,77732.0,29.96697,-90.06448
32218,315000.0,3,3,2396,12156 JADE POINT CT,Jacksonville,Florida,68534,273.8,Duval,82140.0,30.48673,-81.66959
85050,449999.0,2,3,1526,20660 N 40TH ST UNIT 2033,Phoenix,Arizona,31248,810.0,Maricopa,170205.0,33.68739,-111.99854
89166,749900.0,6,5,3824,9985 PEACEFUL PEAKS AVE,Las Vegas,Nevada,27060,59.8,Clark,116701.0,36.33733,-115.4686
79912,222950.0,3,2,1371,7441 N MESA ST,El Paso,Texas,78470,1281.1,El Paso,103980.0,31.84839,-106.53272
89131,669900.0,3,4,2779,6559 BENBROOK SPRINGS DR,Las Vegas,Nevada,51053,1219.6,Clark,128357.0,36.3064,-115.24256
37216,875000.0,4,3,2202,4914 LOG CABIN RD,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676
79938,350950.0,4,3,1825,14584 JOHN MCNEELY AVE,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895
73135,219000.0,3,2,2000,4405 SE 55TH ST,Oklahoma City,Oklahoma,21532,757.5,Oklahoma,72845.0,35.39644,-97.42692
77023,460000.0,3,3,2153,4943 OAKLAND ST,Houston,Texas,27676,1954.6,Harris,69948.0,29.7216,-95.31827
30318,1225000.0,5,5,3294,1231 HOLLY ST NW UNIT B,Atlanta,Georgia,58839,1118.6,Fulton,112621.0,33.79235,-84.44831
97232,307900.0,2,1,915,1220 NE 17TH AVE APT 6C,Portland,Oregon,14780,3052.1,Multnomah,107015.0,45.5292,-122.64376
90804,765000.0,3,2,1489,1734 N STANTON PL,Long Beach,California,37953,6787.4,Los Angeles,80314.0,33.78223,-118.14917
85718,255000.0,1,1,775,6651 N CAMPBELL AVE APT 156,Tucson,Arizona,26377,430.8,Pima,164782.0,32.31078,-110.91819
20001,499500.0,1,1,761,2035 2ND ST NW APT G304,Washington,District of Columbia,45551,8590.7,District of Columbia,165650.0,38.91002,-77.018
74104,415000.0,3,1,1506,2628 E 14TH ST,Tulsa,Oklahoma,11966,1704.9,Tulsa,72028.0,36.14627,-95.9542
21223,25000.0,2,1,1260,2537 W FAYETTE ST,Baltimore,Maryland,20531,3018.9,Baltimore,52088.0,39.28421,-76.65323
19123,619900.0,2,2,1520,440 OLIVE ST,Philadelphia,Pennsylvania,18071,5532.1,Philadelphia,126530.0,39.96399,-75.14568
38018,384900.0,3,3,3200,110 COTTON RIDGE CV S,Cordova,Tennessee,38789,802.7,Shelby,102889.0,35.13781,-89.76647
53218,152900.0,3,2,1120,4871 N 64TH ST,Milwaukee,Wisconsin,43302,2850.5,Milwaukee,55316.0,43.11469,-87.99301
95122,316000.0,2,2,1248,1781 QUIMBY RD,San Jose,California,54100,4368.1,Santa Clara,120376.0,37.32925,-121.83481
64112,599000.0,3,3,2191,51 E 53RD TER,Kansas City,Missouri,8545,2248.8,Jackson,140745.0,39.03599,-94.59529
68104,205000.0,2,2,1836,6926 BEDFORD AVE,Omaha,Nebraska,37274,2181.5,Douglas,73750.0,41.29525,-96.00104
94121,999000.0,2,2,1076,374 24TH AVE APT 3,San Francisco,California,43964,6697.2,San Francisco,187450.0,37.77849,-122.49548
73122,217500.0,3,2,1337,5004 NW 60TH ST,Oklahoma City,Oklahoma,12619,1434.1,Oklahoma,63901.0,35.5202,-97.61391
94618,2199400.0,12,15,5867,5401 CLAREMONT AVE,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868
43201,162000.0,4,4,1279,1000 N 9TH ST,Columbus,Ohio,33816,4274.2,Franklin,71782.0,39.99114,-83.00056
43207,299900.0,4,3,1572,869 RADBOURNE DR,Columbus,Ohio,46038,768.8,Franklin,67173.0,39.89599,-82.96392
85032,799900.0,3,3,1865,4509 E REDFIELD RD,Phoenix,Arizona,69352,2166.0,Maricopa,91686.0,33.62624,-112.00368
32205,260000.0,2,2,1068,3113 GILMORE ST,Jacksonville,Florida,31398,1566.7,Duval,88245.0,30.30275,-81.72257
53219,249900.0,3,2,2305,4930 W CLEVELAND AVE,Milwaukee,Wisconsin,33994,2601.9,Milwaukee,77706.0,42.99537,-87.99171
38134,360000.0,4,3,2600,6605 YALE RD,Memphis,Tennessee,43991,914.4,Shelby,69030.0,35.17674,-89.85992
94109,706130.0,3,2,1198,1580 PACIFIC AVE # J2,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138
30312,198000.0,1,1,800,502 PRYOR ST SW UNIT 322,Atlanta,Georgia,23801,2775.7,Fulton,107220.0,33.74463,-84.37577
97206,425000.0,3,2,1341,7634 SE TAGGART CT,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988
80203,405000.0,2,2,1054,801 N PENNSYLVANIA ST APT 501,Denver,Colorado,20972,7410.0,Denver,89245.0,39.73142,-104.98274
95125,1498800.0,2,2,891,2081 ARDIS DR,San Jose,California,53478,2834.4,Santa Clara,224763.0,37.29554,-121.89408
95820,499000.0,3,2,1166,4301 60TH ST,Sacramento,California,36224,2655.3,Sacramento,83160.0,38.53491,-121.4442
78754,465000.0,4,2,1895,9911 BADEN LN,Austin,Texas,29690,757.3,Travis,100405.0,30.35633,-97.63925
95123,464900.0,1,1,722,309 TRADEWINDS DR APT 9,San Jose,California,71118,3510.4,Santa Clara,165181.0,37.24479,-121.83306
78748,499000.0,5,3,2569,1908 OCALLAHAN DR,Austin,Texas,53501,1461.5,Travis,120133.0,30.16144,-97.8227
43224,274500.0,3,3,1381,3092 FRAMINGHAM CIR,Columbus,Ohio,44877,2096.9,Franklin,59198.0,40.04256,-82.9664
43235,590000.0,4,5,4550,850 BLUFFVIEW DR,Columbus,Ohio,44036,1201.6,Franklin,113572.0,40.10193,-83.05442
28226,258000.0,2,3,1224,8217 PINEVILLE MATTHEWS RD APT H,Charlotte,North Carolina,38347,1005.4,Mecklenburg,184053.0,35.10767,-80.81837
78741,440000.0,3,3,1631,1929 TEAGLE DR,Austin,Texas,46147,2287.5,Travis,82134.0,30.23007,-97.71389
87108,215000.0,2,1,1452,428 GROVE ST SE # 1,Albuquerque,New Mexico,36433,2393.1,Bernalillo,55047.0,35.07235,-106.57835
68118,385000.0,3,4,2690,16216 PARKER ST,Omaha,Nebraska,9486,920.8,Douglas,176780.0,41.263,-96.1772
32244,349900.0,3,2,1520,7593 COSMO CT,Jacksonville,Florida,63709,1043.5,Duval,72650.0,30.2171,-81.75384
20002,1249000.0,4,4,2248,502 12TH ST NE,Washington,District of Columbia,68201,5126.3,District of Columbia,147338.0,38.90511,-76.98431
32233,560000.0,4,3,1806,2353 FAIRWAY VILLAS DR,Atlantic Beach,Florida,24489,926.6,Duval,115056.0,30.35943,-81.42098
80909,315000.0,3,2,1497,1449 SWOPE AVE,Colorado Springs,Colorado,37821,1841.6,El Paso,72120.0,38.85255,-104.77434
95132,868000.0,3,3,1266,3216 PARKHAVEN DR,San Jose,California,41337,583.5,Santa Clara,200701.0,37.41994,-121.79059
10452,999999.0,6,3,2520,123 E 169TH ST,Bronx,New York,79838,31383.7,Bronx,52522.0,40.8378,-73.92333
85044,629900.0,3,3,2061,14053 S 40TH ST,Phoenix,Arizona,40815,955.2,Maricopa,117348.0,33.33997,-112.00617
68104,212000.0,3,2,1323,2352 N 71ST ST,Omaha,Nebraska,37274,2181.5,Douglas,73750.0,41.29525,-96.00104
79907,145000.0,3,2,1426,1029 STANLEY ST,El Paso,Texas,50696,1427.4,El Paso,53789.0,31.7074,-106.32681
92126,899000.0,4,2,1320,9010 WESTMORE RD,San Diego,California,78097,2602.5,San Diego,136917.0,32.912,-117.14344
76179,499990.0,5,4,3946,6312 PORT CT,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947
53209,169000.0,3,2,1881,4225 W REICHERT PL,Milwaukee,Wisconsin,46908,1663.1,Milwaukee,58890.0,43.12871,-87.94717
37221,749900.0,3,3,3010,7921 MEADOW VIEW DR,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189
38141,190000.0,3,2,1400,4590 CRUMP RD,Memphis,Tennessee,23299,1152.1,Shelby,78757.0,35.01599,-89.85472
55404,222500.0,2,1,875,111 E FRANKLIN AVE APT 304,Minneapolis,Minnesota,28413,6075.5,Hennepin,60946.0,44.9619,-93.26145
87122,850000.0,4,3,2930,10750 HOLLY AVE NE,Albuquerque,New Mexico,18022,320.8,Bernalillo,199446.0,35.18685,-106.48827
80921,699000.0,3,4,3225,12941 SERENITY PARK DR,Colorado Springs,Colorado,22725,179.0,El Paso,163704.0,39.02648,-104.88156
11368,358888.0,3,2,1200,9945 60TH AVE APT 1D,Corona,New York,116469,17075.0,Queens,85754.0,40.74962,-73.85264
74105,1800000.0,3,4,4000,3190 E 33RD ST,Tulsa,Oklahoma,26580,1412.1,Tulsa,129169.0,36.0975,-95.9641
37209,499950.0,2,2,1208,514 BASSWOOD AVE,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638
19119,325000.0,3,2,1312,6524 CHEW AVE,Philadelphia,Pennsylvania,29206,3313.6,Philadelphia,120369.0,40.05303,-75.19223
98108,625000.0,2,1,900,4831 20TH AVE S,Seattle,Washington,23759,1243.4,King,129864.0,47.54113,-122.3126
38016,364500.0,4,3,2800,1546 LACEWING TRACE LN,Cordova,Tennessee,45170,962.9,Shelby,88910.0,35.17956,-89.76046
78724,550000.0,4,1,1070,7102 HOWERINGTON CIR,Austin,Texas,25936,401.5,Travis,92505.0,30.29474,-97.61439
85018,3675000.0,4,5,3976,4010 E SAN MIGUEL AVE,Phoenix,Arizona,37558,961.4,Maricopa,154683.0,33.5194,-111.99309
28269,312008.0,2,3,1512,9316 WIDDEN WAY,Charlotte,North Carolina,78353,989.6,Mecklenburg,94980.0,35.33747,-80.8026
32225,509000.0,3,3,2190,13111 HAMMOCK CIR S,Jacksonville,Florida,55401,813.1,Duval,107979.0,30.35768,-81.50592
95135,493000.0,2,2,1223,5085 CRIBARI BLFS,San Jose,California,22010,65.7,Santa Clara,244898.0,37.22285,-121.55913
79934,219500.0,4,2,1506,7204 COPPER TOWN DR,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434
87122,800000.0,3,3,3947,28 CIRCLE DR NE,Albuquerque,New Mexico,18022,320.8,Bernalillo,199446.0,35.18685,-106.48827
21202,122400.0,1,1,744,1101 SAINT PAUL ST APT 1106,Baltimore,Maryland,21314,5093.5,Baltimore,83102.0,39.29705,-76.60747
19119,449900.0,4,4,1917,826 E DORSET ST,Philadelphia,Pennsylvania,29206,3313.6,Philadelphia,120369.0,40.05303,-75.19223
32218,215000.0,3,2,1264,2305 WILMONT AVE,Jacksonville,Florida,68534,273.8,Duval,82140.0,30.48673,-81.66959
38117,799900.0,5,4,3600,4175 MEADE VILLAGE CV W,Memphis,Tennessee,26584,1093.2,Shelby,136370.0,35.11504,-89.90551
76012,334000.0,3,2,1402,3121 WATERCRESS CIR,Arlington,Texas,28750,1354.1,Tarrant,110939.0,32.75459,-97.13901
23452,299500.0,3,2,1350,912 MATUNUCK CT,Virginia Beach,Virginia,56854,1451.3,Virginia Beach,110980.0,36.84604,-76.09197
33145,960000.0,4,3,2147,1223 SW 17TH TER,Miami,Florida,28944,4394.6,Miami-Dade,98140.0,25.75322,-80.23461
20010,1575000.0,5,3,3050,2025 PARK RD NW,Washington,District of Columbia,33656,13060.3,District of Columbia,150699.0,38.93255,-77.03128
37216,377000.0,3,2,1317,1017 DOZIER PL,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676
90046,3895000.0,5,5,3520,1728 N SIERRA BONITA AVE,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575
68116,460000.0,4,4,4322,4303 N 152ND ST,Omaha,Nebraska,33641,1528.0,Douglas,132130.0,41.29842,-96.16629
23453,319900.0,4,2,1286,3108 NICHOLSON CT,Virginia Beach,Virginia,35199,1489.4,Virginia Beach,95447.0,36.785,-76.07679
95121,1298000.0,3,2,1120,3138 POMEROY AVE,San Jose,California,37663,3271.3,Santa Clara,156963.0,37.30463,-121.80981
21224,535000.0,3,3,1680,1112 S HIGHLAND AVE,Baltimore,Maryland,46110,1908.9,Baltimore,116132.0,39.28309,-76.54088
73099,385000.0,4,3,2446,11304 FAIRWAYS AVE,Yukon,Oklahoma,80457,249.1,Canadian,98828.0,35.52583,-97.76343
33130,665000.0,1,2,826,55 SW 9TH ST APT 1805,Miami,Florida,31835,11238.0,Miami-Dade,91468.0,25.76805,-80.20291
76107,389000.0,2,2,1263,2600 W 7TH ST APT 2418,Fort Worth,Texas,29929,1078.4,Tarrant,128940.0,32.74176,-97.38202
27609,899000.0,5,3,2622,2631 LAKEVIEW DR,Raleigh,North Carolina,35377,1248.4,Wake,121860.0,35.8437,-78.63282
43212,199900.0,2,1,952,1060 SELLS AVE APT G,Columbus,Ohio,22160,2289.8,Franklin,122827.0,39.98763,-83.04215
80904,1725000.0,4,6,7008,3820 CAMELROCK VW,Colorado Springs,Colorado,21162,731.7,El Paso,95588.0,38.86321,-104.87197
21229,220000.0,3,2,1200,905 MOUNT HOLLY ST,Baltimore,Maryland,43933,2857.5,Baltimore,68602.0,39.28509,-76.69083
46202,119900.0,2,1,1019,1652 DR ANDREW J BROWN AVE,Indianapolis,Indiana,21039,1483.0,Marion,90904.0,39.78363,-86.16187
48214,65000.0,4,2,1396,4524 HARDING ST,Detroit,Michigan,19817,1514.7,Wayne,56270.0,42.36504,-82.98697
89141,476180.0,3,3,1600,3930 PAINTED LADY AVE,Las Vegas,Nevada,37596,1379.9,Clark,145253.0,35.98813,-115.2074
20002,799950.0,3,4,1860,1124 MORSE ST NE UNIT 1,Washington,District of Columbia,68201,5126.3,District of Columbia,147338.0,38.90511,-76.98431
77051,265000.0,3,2,1603,8026 CANNON ST,Houston,Texas,19077,997.8,Harris,50566.0,29.65586,-95.38023
46235,315000.0,5,3,2632,11419 PRESIDIO DR,Indianapolis,Indiana,33715,1358.7,Marion,62204.0,39.83784,-85.97651
28226,950000.0,5,3,3371,7104 KANFER CT,Charlotte,North Carolina,38347,1005.4,Mecklenburg,184053.0,35.10767,-80.81837
53209,199900.0,4,2,1485,5870 N TEUTONIA AVE,Milwaukee,Wisconsin,46908,1663.1,Milwaukee,58890.0,43.12871,-87.94717
33155,749900.0,3,2,1883,6421 SW 36TH ST,Miami,Florida,44440,2327.6,Miami-Dade,109540.0,25.73672,-80.31117
48238,290000.0,4,2,2603,4245 GLENDALE ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136
90064,1028000.0,2,3,1518,2369 S BEVERLY GLEN BLVD UNIT 101,Los Angeles,California,25161,2608.4,Los Angeles,200388.0,34.0358,-118.42653
95118,1799000.0,3,3,1756,5639 LE FEVRE DR,San Jose,California,32703,3105.5,Santa Clara,183965.0,37.25589,-121.88991
67210,280490.0,5,3,2208,2722 S CYPRESS ST,Wichita,Kansas,9233,287.7,Sedgwick,64073.0,37.62944,-97.24604
64154,425000.0,4,3,2265,9610 N LENOX PL,Kansas City,Missouri,12863,383.8,Platte,119795.0,39.27653,-94.62967
19150,205000.0,3,1,1176,8048 FAYETTE ST,Philadelphia,Pennsylvania,22760,5942.5,Philadelphia,73243.0,40.07251,-75.17165
23451,699000.0,3,2,1414,309 34TH ST,Virginia Beach,Virginia,43885,857.2,Virginia Beach,136673.0,36.87175,-76.00689
87120,309900.0,2,2,1213,8405 WILD DUNES RD NW,Albuquerque,New Mexico,66118,442.9,Bernalillo,98519.0,35.14097,-106.76522
48235,59900.0,3,1,1102,18001 PREST ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947
77089,250000.0,3,2,1472,11107 CARIBBEAN LN,Houston,Texas,59042,1749.0,Harris,101074.0,29.58698,-95.2257
43206,549000.0,5,3,2010,814 S CHAMPION AVE,Columbus,Ohio,22488,2875.7,Franklin,95976.0,39.94205,-82.97346
85743,435000.0,3,2,1854,7716 W SUNLARK WAY,Tucson,Arizona,30655,100.1,Pima,106193.0,32.30501,-111.18548
28217,435000.0,3,2,1200,3943 FIELDCREST RD,Charlotte,North Carolina,31338,810.3,Mecklenburg,75391.0,35.17146,-80.9077
53210,199900.0,3,1,2010,2847 N 54TH ST,Milwaukee,Wisconsin,25706,3882.9,Milwaukee,53939.0,43.06889,-87.97381
85736,285000.0,5,2,1632,8896 S MARSTELLAR RD,Tucson,Arizona,4473,4.1,Pima,66114.0,31.87623,-111.37472
76137,329999.0,3,2,1774,4800 GRANT PARK AVE,Fort Worth,Texas,59273,1684.5,Tarrant,101544.0,32.85864,-97.29137
55411,174500.0,2,1,708,2643 LOGAN AVE N,Minneapolis,Minnesota,31397,3009.7,Hennepin,69896.0,44.9993,-93.2979
80247,339500.0,2,2,1380,580 S CLINTON ST APT 5B,Denver,Colorado,29066,3853.2,Denver,72727.0,39.69684,-104.88127
23456,337715.0,2,2,1316,1732 DROMOLIN DR STE 307,Virginia Beach,Virginia,60158,463.3,Virginia Beach,150363.0,36.73435,-76.03492
37208,420000.0,1,1,672,704 TAYLOR ST APT 301,Nashville,Tennessee,19546,1567.1,Davidson,86858.0,36.17691,-86.80901
46222,195000.0,3,3,1456,3002 JACKSON ST,Indianapolis,Indiana,38053,1330.8,Marion,53718.0,39.79088,-86.21477
89143,524900.0,3,3,1930,8720 BREEZY BROWN AVE,Las Vegas,Nevada,13602,1497.4,Clark,111199.0,36.32168,-115.29288
76017,345000.0,4,2,1774,5705 BUCKEYE CT,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237
78202,290000.0,3,2,1291,512 N OLIVE ST,San Antonio,Texas,10390,1739.2,Bexar,67599.0,29.42821,-98.46078
37206,999900.0,4,3,2225,1415 MCKENNIE AVE,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117
79938,245000.0,3,2,1623,14848 TIERRA TENCHA CT,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895
32225,367000.0,3,2,1600,99 AUTUMN SPRINGS CT W,Jacksonville,Florida,55401,813.1,Duval,107979.0,30.35768,-81.50592
79936,329000.0,3,3,2248,12102 FRANK CORDOVA CIR,El Paso,Texas,107579,1603.8,El Paso,78244.0,31.77373,-106.29631
40212,105000.0,3,1,2136,240 S 42ND ST,Louisville,Kentucky,16548,1668.5,Jefferson,43887.0,38.26787,-85.80256
94107,819000.0,1,1,822,250 KING ST UNIT 1210,San Francisco,California,28607,5951.9,San Francisco,226692.0,37.76473,-122.39508
90802,679000.0,2,2,1103,1250 E OCEAN BLVD APT 407,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143
11224,369000.0,2,1,1000,2932 W 5TH ST APT 15G,Brooklyn,New York,48110,11975.8,Kings,67767.0,40.57652,-73.9891
76013,365000.0,3,2,2209,1031 LYNDA LN,Arlington,Texas,34457,1482.2,Tarrant,87586.0,32.72027,-97.15652
89149,599990.0,3,3,2547,7010 LAKOTA SUMMIT CT,Las Vegas,Nevada,41668,1234.8,Clark,117710.0,36.2708,-115.29462
55410,1849000.0,5,6,4395,4037 WASHBURN AVE S,Minneapolis,Minnesota,20525,2581.6,Hennepin,201229.0,44.91364,-93.31725
78745,585000.0,4,2,1326,5702 GLENHOLLOW PATH,Austin,Texas,62277,1750.5,Travis,101443.0,30.20743,-97.79822
55412,239900.0,3,2,1141,4623 RUSSELL AVE N,Minneapolis,Minnesota,25497,2889.9,Hennepin,84058.0,45.02612,-93.29952
89107,275000.0,3,2,1567,5729 IDLE AVE,Las Vegas,Nevada,37342,2560.6,Clark,71299.0,36.17049,-115.209
30316,399000.0,3,2,1408,64 MORELAND AVE SE,Atlanta,Georgia,34810,1030.4,DeKalb,125721.0,33.71277,-84.33218
27606,329900.0,3,2,1320,4808 DILLARD DR,Raleigh,North Carolina,45499,718.1,Wake,97207.0,35.73991,-78.71833
20016,5975000.0,7,8,7387,3901 52ND ST NW,Washington,District of Columbia,34422,2999.2,District of Columbia,268683.0,38.93822,-77.09139
38115,215000.0,3,2,1400,6821 KIRBY ARMS DR,Memphis,Tennessee,37626,1692.6,Shelby,49076.0,35.05499,-89.86362
53222,100000.0,2,2,1051,4215 N 100TH ST UNIT 250,Milwaukee,Wisconsin,24771,1771.1,Milwaukee,85609.0,43.08205,-88.03496
85704,525000.0,3,2,1461,862 W COOL DR,Tucson,Arizona,34597,733.8,Pima,105510.0,32.33885,-110.98483
76005,380000.0,2,3,1532,4725 SMOKEY QUARTZ LN,Arlington,Texas,3967,457.8,Tarrant,219184.0,32.80057,-97.08001
55403,409500.0,3,3,2441,400 GROVELAND AVE APT 2312,Minneapolis,Minnesota,16349,4645.6,Hennepin,100893.0,44.97023,-93.28588
76017,290000.0,2,2,1659,5906 ROYALCREST DR,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237
78741,250000.0,2,1,900,1601 FARO DR APT 1901,Austin,Texas,46147,2287.5,Travis,82134.0,30.23007,-97.71389
19122,519000.0,2,2,1437,184 W OXFORD ST,Philadelphia,Pennsylvania,22080,6592.2,Philadelphia,87642.0,39.97767,-75.14571
94118,6500000.0,6,4,4355,45 5TH AVE,San Francisco,California,41456,7982.1,San Francisco,227113.0,37.7801,-122.46185
28215,375000.0,3,3,2377,7033 LAKESIDE DR E,Charlotte,North Carolina,63548,850.5,Mecklenburg,80157.0,35.24854,-80.69571
20003,810000.0,2,2,1014,518 10TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
90803,1195000.0,3,2,1008,149 VENETIA DR,Long Beach,California,32631,3099.7,Los Angeles,141826.0,33.76162,-118.12178
75227,160000.0,3,2,1194,10336 RIDGE OAK ST,Dallas,Texas,58395,1950.4,Dallas,65168.0,32.77044,-96.68831
85207,450000.0,3,2,1556,7913 E BOISE ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631
80917,280000.0,2,1,992,3102 VAIL PASS DR,Colorado Springs,Colorado,31614,2174.4,El Paso,83184.0,38.88684,-104.74049
87109,139000.0,2,1,860,4200 MONTGOMERY BLVD NE APT 112,Albuquerque,New Mexico,40249,1556.7,Bernalillo,76565.0,35.15285,-106.57543
94611,549000.0,2,1,1037,758 KINGSTON AVE APT 208,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592
95124,899000.0,2,1,943,2067 WILLESTER AVE,San Jose,California,52442,3073.3,Santa Clara,231869.0,37.25684,-121.92286
78747,520000.0,4,3,2241,8716 SIKES WAY,Austin,Texas,20698,359.6,Travis,104225.0,30.12521,-97.74117
76177,340000.0,1,1,1000,3575 LONE STAR CIR STE 502,Fort Worth,Texas,19320,362.1,Tarrant,119275.0,32.96999,-97.30611
74133,104000.0,1,1,888,6354 S 80TH AVENUE # D/24,Tulsa,Oklahoma,47158,1332.3,Tulsa,101960.0,36.04113,-95.87955
79922,494945.0,4,3,2866,509 LESLIE WARD CT,El Paso,Texas,7210,345.5,El Paso,155381.0,31.81126,-106.55823
28215,325000.0,4,2,1938,12930 PLAZA ROAD EXT,Charlotte,North Carolina,63548,850.5,Mecklenburg,80157.0,35.24854,-80.69571
85750,207000.0,1,1,701,5751 N KOLB RD UNIT 21108,Tucson,Arizona,24440,519.3,Pima,151915.0,32.29952,-110.84288
43054,259900.0,1,2,1224,6087 SEABISCUIT DR # 2,New Albany,Ohio,28174,423.7,Franklin,212331.0,40.07998,-82.79253
80219,500000.0,4,2,1652,4883 W GILL PL,Denver,Colorado,67393,3525.1,Denver,78583.0,39.69496,-105.03432
78218,235000.0,4,2,1413,5007 GUINEVERE DR,San Antonio,Texas,36334,1255.3,Bexar,67445.0,29.49354,-98.39948
37211,147500.0,2,1,874,550 HARDING PL APT F107,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345
30312,725000.0,3,3,1997,367 PARKWAY DR NE # 5,Atlanta,Georgia,23801,2775.7,Fulton,107220.0,33.74463,-84.37577
27609,592000.0,4,3,1642,1020 NORTHCLIFT DR,Raleigh,North Carolina,35377,1248.4,Wake,121860.0,35.8437,-78.63282
95123,1699888.0,4,3,2256,484 CURIE DR,San Jose,California,71118,3510.4,Santa Clara,165181.0,37.24479,-121.83306
46219,189900.0,3,1,1406,40 N ROUTIERS AVE,Indianapolis,Indiana,38174,1130.2,Marion,70116.0,39.78314,-86.04444
46217,231000.0,3,2,1164,625 MEADOWS EDGE LN,Indianapolis,Indiana,39000,711.7,Marion,98715.0,39.67254,-86.19338
94115,11550000.0,5,5,5540,2470 BROADWAY ST,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742
73099,240000.0,3,2,1625,12025 SAGAMORE DR,Yukon,Oklahoma,80457,249.1,Canadian,98828.0,35.52583,-97.76343
77041,380000.0,3,2,1975,13610 BRAYDON BEND DR,Houston,Texas,33053,676.1,Harris,139483.0,29.86203,-95.58187
48221,80000.0,3,1,1152,20036 MONICA ST,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949
